text,created_at,retweet_count,favorite_count,is_retweet,id_str
I'm with her! —@Beyonce https://t.co/RGabD4XXQT,11/5/2016 3:12,26236,73811,FALSE,7.94739E+17
"RT @CNN: Hillary Clinton recites Jay Z lyrics: ""Rosa Parks sat so Martin Luther could walk ..."" https://t.co/isW0ZkvdZ4 https://t.co/MKwgNw…",11/5/2016 2:43,9118,0,TRUE,7.94732E+17
RT @dougmillsnyt: .@HillaryClinton with JAY Z and Beyonce in Cleveland at the concert https://t.co/e8e8eofTsq,11/5/2016 2:40,3181,0,TRUE,7.94731E+17
"RT @CNN: Jay Z: ""I don't have any ill will toward (Trump) but his conversation is divisive ... he cannot be our president"" https://t.co/eJ…",11/5/2016 2:31,9923,0,TRUE,7.94729E+17
RT @CNN: Hillary Clinton embraces Beyonce and Jay Z onstage at a rally in Cleveland Ohio https://t.co/8kQ324kF3n https://t.co/lmcZoqB5BC,11/5/2016 2:29,6295,0,TRUE,7.94728E+17
"RT @CNN: Beyonce at Clinton rally: ""We have to think about the future of our daughters our sons"" https://t.co/xoSXY9JPYK https://t.co/CdEQ…",11/5/2016 2:28,10193,0,TRUE,7.94728E+17
"RT @CNN: Jay Z introduces Clinton: ""Once you divide us you weaken us. We're stronger together"" https://t.co/OnTJEFrhso https://t.co/ntWb5v…",11/5/2016 2:27,5559,0,TRUE,7.94728E+17
Ohio we are on the doorsteps of history.I'm here tonight because respect matters. —@S_C_ https://t.co/BiMWwj4xvs,11/5/2016 2:22,2066,6616,FALSE,7.94726E+17
We have to vote. The world looks to us as a progressive country that leads change. —@Beyonce… https://t.co/THPnCMTSxU,11/5/2016 2:09,6019,15320,FALSE,7.94723E+17
"Less than 100 years ago women did not have the right to vote. Look how far we’ve come.” —@Beyonce https://t.co/BiMWwj4xvs,11-05-2016 02:02:48,4060,10308,false,794721596275654657
.@Beyonce &amp;@S_C_ &amp;Hillary &amp;You?https://t.co/3TKJ4H68Kz https://t.co/DAxSZLuQUB,11-05-2016 01:50:07,6095,15702,false,794718405949583360
RT @dougmillsnyt: .@HillaryClinton with JAY Z and Beyonce in Cleveland before the concert. https://t.co/11IkkK8j8n,11-05-2016 01:11:03,7423,0,true,794708572756185088
With just 4 days until Election Day Hillary is in Ohio with @S_C_ @ChanceTheRapper @JColeNC &amp; more. Watch live: https://t.co/BiMWwj4xvs,11-05-2016 00:52:01,1522,4295,false,794703783712489472
Don't let this man become your next president: https://t.co/3TKJ4HnJC7 https://t.co/bxLn6ghq0x,11-05-2016 00:19:32,4866,7793,false,794695609722617859
“27 million are ready to put up a fight and not be intimidated by hatred and spite.” https://t.co/3TKJ4H68Kz https://t.co/Say5UiNWNL,11-04-2016 23:55:45,4562,9207,false,794689621594619904
For 30 years @JoeBiden has known Hillary as a public servant global leader and friend. Here's why he's with her: https://t.co/dlzPfoxGGx,11-04-2016 22:51:16,2596,7437,false,794673397104050176
RT @HillaryforAZ: Glad to hear it will be easier to vote in AZ before Tuesday. As in years before neighbors can take neighbors' ballots to…,11-04-2016 22:04:34,1022,0,true,794661644903337989
The progress we’ve made under @POTUS is on the line. We owe it to our kids to get out and vote:… https://t.co/R2E1cHy1IU,11-04-2016 21:45:15,1207,3041,false,794656782773846018
We’ve got to take on discrimination &amp; bigotry.We can’t accept as normal what we’re seeing across this country because of Trump’s campaign.,11-04-2016 21:32:03,1794,4121,false,794653459861667840
“If he doesn’t respect all Americans now how can we trust him to serve all Americans in the future?” —Hillary on Trump,11-04-2016 21:28:41,1464,3259,false,794652613304340480
The presidency doesn’t change who you are—it reveals who you are. And we’ve seen all we need to of Donald Trump.,11-04-2016 21:26:24,1272,2715,false,794652036650434560
It’s on all of us to pay it forward—to make sure every kid in every zip code can get ahead. https://t.co/Nt2tQJObvL,11-04-2016 21:23:33,706,1511,false,794651321639010304
“I believe that we should have a confident optimistic inclusive vision of where we’re going and how we’re going to get there.” —Hillary,11-04-2016 21:20:49,842,1916,false,794650633324425217
Join Hillary live in Detroit just 4 days from Election Day: https://t.co/DjCTPpvx6Ihttps://t.co/3TKJ4H68Kz,11-04-2016 21:05:26,1286,3822,false,794646761453264896
First lady of ArkansasFirst lady of the United StatesSenatorSecretary of statePresident? That's up to you:… https://t.co/KZcut7ScSZ,11-04-2016 20:45:13,4838,15170,false,794641672613335045
I sorta get away with things like that."" —Donald Trump on bursting into Miss Universe pageant dressing rooms https://t.co/dwRPlqMhEL",11/4/2016 20:08,10065,17101,FALSE,7.94632E+17
RT @BernieSanders: Donald Trump suffers from a very serious disease called amnesia. He seems to have forgotten 8 years ago we were losing 8…,11/4/2016 19:58,75161,0,TRUE,7.9463E+17
"You are the change makers the path breakers and the ground shakers. You are proof that Black Girl Magic is real.… https://t.co/2KRj6JPnSu,11-04-2016 19:46:35,5932,13311,false,794626920273104896
RT @HillaryforNC: We're rallying with @POTUS in Fayetteville right now. Join us live ahead of the last day of early voting tomorrow: https:…,11-04-2016 19:37:54,773,0,true,794624734554112000
RT @TheBriefing2016: Fox News' @BretBaier who first reported the debunked story about Clinton Foundation indictments apologizes and retra…,11-04-2016 18:49:35,4468,0,true,794612572897103872
We can’t. https://t.co/4Xf8kqOnea,11-04-2016 18:24:17,16886,43973,false,794606208233652224
We're on track to having the biggest voter turnout in American history.Be a part of it and make a plan to vote: https://t.co/3TKJ4H68Kz,11-04-2016 18:02:05,897,2217,false,794600621194313728
We’re going to make public colleges and universities tuition-free for families making less than $125000 a year. https://t.co/VkVm51nWIY,11-04-2016 17:58:35,1013,2499,false,794599739841019905
Don’t you think it’s finally time to guarantee equal pay for women?” —Hillary in Pittsburgh https://t.co/4ZlhKombnl",11/4/2016 17:56,727,1426,FALSE,7.94599E+17
“I will do everything I can to get incomes rising again for hardworking people…you deserve to be part of a growing thriving middle class.”,11/4/2016 17:53,742,1637,FALSE,7.94599E+17
Trump wants to give the biggest tax breaks in history to the super-wealthy and raise taxes on the middle class.We can't afford that.,11/4/2016 17:51,942,1839,FALSE,7.94598E+17
Think about what it would mean to entrust the nuclear codes to someone who lashes out at anyone who challenges him.,11/4/2016 17:48,1002,1868,FALSE,7.94597E+17
"If you elect me on Tuesday that’s the kind of president I will be: listening working finding common ground.” https://t.co/3TKJ4H68Kz,11-04-2016 17:41:35,721,1518,false,794595460535160832
With just 4 days left join Hillary and @MCuban as they get out the vote in Pittsburgh: https://t.co/IgQyCFKKRYhttps://t.co/3TKJ4H68Kz,11-04-2016 17:17:53,1718,5085,false,794589497879044096
RT @algore: The choice in this election is whether we will solve the climate crisis in time or whether the United States will move backward…,11-04-2016 16:41:08,4490,0,true,794580247891103744
RT @DaveedDiggs: Nov. 8th is fast approaching. Please VOTE!!! https://t.co/8VAUqgq84m,11-04-2016 16:21:47,883,0,true,794575379226906625
The decision we make in four days will affect our country for decades. https://t.co/3TKJ4H68KzRT this if you agre… https://t.co/7BR0ntjHGt,11-04-2016 16:03:37,4527,6771,false,794570805262815232
Will Ferrell: comedian actor just your average millennial. https://t.co/ExfbQX3AS1,11-04-2016 15:17:47,16415,34908,false,794559273833377792
Progress is on the ballot: https://t.co/3TKJ4H68Kz https://t.co/Il39aXx59c,11-04-2016 14:50:04,1335,3346,false,794552299041525760
Stand up and reject cynicism.  Stand up and reject fear.  Choose hope.Choose hope.Choose hope.Choose hope.Ch… https://t.co/MNkOqDJOql",11/4/2016 14:27,7457,19587,FALSE,7.94547E+17
Make sure Trump isn't rewarded for running the most divisive campaign in history: https://t.co/3TKJ4H68Kz https://t.co/TU5M5GDOyq,11/4/2016 13:12,1924,4793,FALSE,7.94528E+17
I'm also honored to have the greatest temperament that anybody has. —Donald TrumpAbout that: https://t.co/C3L5emZ7Jc,11/4/2016 3:02,8470,14367,FALSE,7.94374E+17
Imagine a president who said all of these things. https://t.co/WeuAFe484I,11/4/2016 2:28,6522,10628,FALSE,7.94366E+17
The Central Park Five were exonerated. What does it say about Trump that he thinks they should still be in prison? https://t.co/Karh69ueM8,11/4/2016 1:38,7194,14982,FALSE,7.94353E+17
More than 31 million Americans have already voted.Be a part of this: https://t.co/3TKJ4H68Kz,11/4/2016 1:21,946,2678,FALSE,7.94349E+17
This election isn’t just about who Trump is—it’s about who WE are.Are you ready to vote? https://t.co/3TKJ4H68Kz,11/4/2016 1:18,933,2813,FALSE,7.94348E+17
Get out and vote.Get everybody you know to vote.This is one of the most consequential elections in our lifetimes. https://t.co/3TKJ4H68Kz,11/4/2016 1:15,817,1583,FALSE,7.94347E+17
"We know that America is big-hearted not small-minded. We want to lift people up not tear each other down.” —Hillary,11-04-2016 01:06:06,1240,3078,false,794344938846715904
Are we going to build a better stronger America—or are we going to fear each other and fear our future?"" —Hillary",11/4/2016 1:03,1063,2616,FALSE,7.94344E+17
Come January 20 America will have a new president. ... The question is what kind of change are we going to see? —Hillary,11/4/2016 1:02,674,1718,FALSE,7.94344E+17
“If you elect me next Tuesday that is the kind of president I will be.” https://t.co/3TKJ4H68Kz https://t.co/cxVjZatDY8,11/4/2016 0:59,2194,6921,FALSE,7.94343E+17
"Everything I’ve done started by listening to people…working to bring people together to find common ground.” —Hillary in North Carolina,11-04-2016 00:58:03,1095,3314,false,794342914247770112
Join Hillary on the trail in North Carolina with @BernieSanders and @Pharrell. https://t.co/ffvKpYDAe7https://t.co/3TKJ4H68Kz,11-04-2016 00:03:17,1171,3709,false,794329131894837248
RT @TheBriefing2016: .@chucktodd: What is the status of the FBI investigation into the Clinton Foundation?""@PeteWilliamsNBC: ""There real…",11/3/2016 22:30,3293,0,TRUE,7.94306E+17
"RT @Hillary_esp: ""Ustedes hacen a nuestra nación más fuerte más inteligente y más creativa... Estados Unidos es un país mejor gracias a us…",11/3/2016 21:48,598,0,TRUE,7.94295E+17
"RT @Hillary_esp: ""Él no entiende que las familias bilingües y multilingües contribuyen a nuestra diversidad y a nuestra economía""—@TimKaine…",11/3/2016 21:46,585,0,TRUE,7.94295E+17
RT @HillaryforIA: Ruline Steininger has seen a lot of history over the years and when it comes to Hillary versus Trump she has something…,11/3/2016 21:09,2900,0,TRUE,7.94285E+17
.@FLOTUS is with her. Are you? https://t.co/gGLS6SO7sf https://t.co/F05u8pq2rP,11/3/2016 20:43,2279,8082,FALSE,7.94279E+17
"I don’t believe we’re at our best when we stoke fear about each other.” —HillaryMake a plan to vote if you agree: https://t.co/3TKJ4H68Kz,11-03-2016 20:24:56,747,2195,false,794274180673978368
We are all safer when everyone has respect for the law and everyone is respected by the law.,11-03-2016 20:14:53,1409,3630,false,794271653635227653
Across America people are rejecting Trump’s dark vision for one that is hopeful and inclusive and unifying. https://t.co/GFY6lceUFV,11-03-2016 20:11:20,1319,2904,false,794270760500133888
Donald—his father Fred—and their entire company were sued by @TheJusticeDept for discriminating against African Americans and Latinos.,11-03-2016 20:07:10,1310,2209,false,794269711437594631
I truly believe that you deserve a candidate you can vote for not just someone to vote against.” —Hillary https://t.co/udXAf6cNFu",11/3/2016 20:02,727,1655,FALSE,7.94269E+17
"RT @ABCPolitics: Clinton says Cubs winning World Series was special: ""Who knows maybe will see even more history made in a few days."" https…",11/3/2016 19:58,1795,0,TRUE,7.94268E+17
With just 5 days until Election Day watch Hillary speak live in North Carolina: https://t.co/SiOyd3Mes5https://t.co/3TKJ4H68Kz,11/3/2016 19:47,1355,4196,FALSE,7.94265E+17
I was denied an apartment in the Trump buildings based on the color of my skin.This is Mae Wiggins's story: https://t.co/lQvZr6qWow,11/3/2016 19:34,8808,13350,FALSE,7.94262E+17
RT @HFA: What issues matter the most to you? Create your page and share with your friends to tell them why they need to vote: https://t.co/…,11/3/2016 18:59,726,0,TRUE,7.94253E+17
RT @repjohnlewis: I’ve marched protested been beaten and arrested--all for the right to vote. Friends of mine gave their lives. Honor the…,11/3/2016 18:25,53338,0,TRUE,7.94244E+17
Don’t miss out! Join them: https://t.co/3TKJ4H68Kz https://t.co/xT4ER9Dmrk,11/3/2016 17:58,963,2866,FALSE,7.94237E+17
🤔 https://t.co/Gk2xWHIJsm,11/3/2016 17:30,13902,32775,FALSE,7.9423E+17
Trump has built his campaign on demonizing Latinos and immigrants.Latino voters have the power to stop him. Vote:… https://t.co/xzjpCza0E3,11/3/2016 17:01,5380,8848,FALSE,7.94223E+17
RT @timkaine: ¡Hola! Les habla Tim Kaine. Hoy estaré en Arizona donde daré mi discurso en español. ¡Síganme en @Hillary_esp para más detall…,11/3/2016 16:45,1619,0,TRUE,7.94219E+17
RT this if you think kids and families deserve a champion in the White House. https://t.co/3TKJ4H68Kz https://t.co/Y3JMRytqJk,11/3/2016 15:02,4166,6192,FALSE,7.94193E+17
Donald Trump just got one of his only newspaper endorsements of this election...from the Ku Klux Klan. https://t.co/kT4BZFuSPJ,11/3/2016 14:37,6981,11098,FALSE,7.94187E+17
The reporter and I have the same condition. When Mr. Trump made fun of him that hurt my feelings. https://t.co/pyRWafS9Bz,11/3/2016 14:04,7026,11433,FALSE,7.94178E+17
I'm casting my vote early for Hillary Clinton and I urge you to vote early for Hillary too. —@FLOTUS https://t.co/CDlNpyZ6sd,11/3/2016 12:23,9070,22450,FALSE,7.94153E+17
They did it! 108 years later and the drought is finally over. Way to make history @Cubs. #FlyTheW -H,11/3/2016 5:06,14646,59460,FALSE,7.94043E+17
RT @HillaryforAZ: What a night. #VotaArizona https://t.co/1e2JHvHOnU,11/3/2016 4:05,1850,0,TRUE,7.94028E+17
RT @JohnDingell: Well now that we all have a free moment... go ahead and sign up to volunteer for @HillaryClinton this weekend: https://t.…,11/3/2016 4:01,1225,0,TRUE,7.94027E+17
More than 31 million people have already voted early. —HillaryJoin them → https://t.co/3TKJ4H68Kz,11/3/2016 3:55,854,2422,FALSE,7.94025E+17
"About half of the people he wants to deport—they’ve paid more taxes than Donald Trump has paid.” —Hillary in Arizona,11-03-2016 03:50:32,2969,6299,false,794023931317460992
We know that America is big-hearted not small-minded. We want to lift people up not tear each other down. https://t.co/jsBEPAXKqG,11-03-2016 03:43:51,1842,4403,false,794022252182470656
Even if you’re not for me I promise I will be for you as your president.” —Hillary in Arizona",11/3/2016 3:40,1457,4195,FALSE,7.94021E+17
Last week Sheriff Joe Arpaio was charged with contempt of court for racially profiling Latinos.Donald Trump supports him.,11/3/2016 3:36,1831,3270,FALSE,7.9402E+17
RT @dougmillsnyt: .@HillaryClinton at  the Arizona Democratic Party Early Vote Rally at  Arizona State University in Tempe Arizona. https:…,11/3/2016 3:28,2726,0,TRUE,7.94018E+17
6 days until the most important election of our lifetimes. https://t.co/3TKJ4H68KzJoin Hillary live in Arizona → https://t.co/rCODSadFN8,11/3/2016 3:18,1757,5705,FALSE,7.94016E+17
The perpetrators who set the Hopewell M.B. Church in MS on fire must be brought to justice. This kind of hate has no place in America. -H,11/3/2016 2:45,6263,18162,FALSE,7.94008E+17
RT @HFA: These women were born before women had the right to vote. Now they’re voting for Hillary. https://t.co/beeh2XBdkv,11/3/2016 1:50,2079,0,TRUE,7.93994E+17
